Date,SPY,QQQ,IWM,IEF,TLT
2021-08-17,415.01348876953125,354.9370422363281,203.34237670898438,101.98660278320312,126.09899139404297
2021-08-18,410.4710998535156,351.52093505859375,201.56643676757812,101.93450927734375,126.52252197265625
2021-08-19,411.10675048828125,353.21929931640625,199.1514892578125,102.1602783203125,127.454345703125
2021-08-20,414.3778991699219,356.8780212402344,202.5155029296875,102.06475830078125,127.53913879394531
2021-08-23,418.0229797363281,362.21575927734375,206.3680877685547,102.09078979492188,127.454345703125
2021-08-24,418.6865539550781,363.3221130371094,208.39779663085938,101.81291961669922,126.46327209472656
2021-08-25,419.5650939941406,363.73944091796875,209.13072204589844,101.4134292602539,125.41275787353516
2021-08-26,417.0883483886719,361.4296569824219,206.91311645507812,101.4134292602539,125.76006317138672
2021-08-27,420.8174743652344,364.9429016113281,212.74839782714844,101.74343872070312,126.61573791503906
2021-08-30,422.6681213378906,369.0382385253906,211.87452697753906,101.94317626953125,126.94612121582031
2021-08-31,422.0418395996094,368.7374572753906,212.2879638671875,101.75211334228516,126.08203887939453
2021-09-01,422.26611328125,369.3488464355469,213.71621704101562,101.79557037353516,126.29322052001953
2021-09-02,423.5653076171875,369.1741943359375,215.200927734375,101.91725158691406,126.84455871582031
2021-09-03,423.46246337890625,370.3096008300781,214.20486450195312,101.67391204833984,125.69098663330078
2021-09-07,421.9483337402344,370.8337097167969,212.7295684814453,101.27415466308594,124.6307601928711
2021-09-08,421.4343566894531,369.5428466796875,210.4086456298828,101.55225372314453,125.47895050048828
2021-09-09,419.63055419921875,368.2715759277344,210.3052978515625,101.83903503417969,126.99732971191406
2021-09-10,416.32196044921875,365.4765930175781,208.2474365234375,101.51749420166016,125.87760925292969
2021-09-13,417.38739013671875,365.2242126464844,209.431396484375,101.63912200927734,126.6409683227539
2021-09-14,415.1349182128906,364.1858215332031,206.76278686523438,102.0215072631836,128.1763153076172
2021-09-15,418.6024475097656,366.89349365234375,208.63267517089844,101.84770202636719,127.72679901123047
2021-09-16,417.9388427734375,367.14581298828125,208.78305053710938,101.52616882324219,127.1414566040039
2021-09-17,413.86767578125,362.79791259765625,209.05551147460938,101.23072052001953,126.53072357177734
2021-09-20,406.96673583984375,355.3013916015625,204.08470153808594,101.74342346191406,128.09996032714844
2021-09-21,406.58233642578125,355.73858642578125,204.3948211669922,101.68258666992188,127.98966979980469
2021-09-22,410.5484619140625,359.0613708496094,207.5708465576172,101.7781982421875,128.7530517578125
2021-09-23,415.53668212890625,362.37445068359375,211.24490356445312,100.85702514648438,125.84367370605469
2021-09-24,416.2210998535156,362.7144470214844,210.22610473632812,100.55289459228516,124.61370849609375
2021-09-27,415.0303649902344,359.8191833496094,213.4212188720703,100.28350830078125,124.15567016601562
2021-09-28,406.6667175292969,349.63720703125,208.56729125976562,99.901123046875,122.22172546386719
2021-09-29,407.35113525390625,349.06396484375,208.1243133544922,100.00540161132812,122.43379211425781
2021-09-30,402.37237548828125,347.78155517578125,206.17332458496094,100.12708282470703,122.41681671142578
2021-10-01,407.15423583984375,349.9383850097656,209.5003662109375,100.53581237792969,123.44705200195312
2021-10-04,401.903564453125,342.59332275390625,207.59646606445312,100.41405487060547,123.13277435302734
2021-10-05,406.08544921875,347.218017578125,208.3128204345703,100.10099792480469,121.94375610351562
2021-10-06,407.7730407714844,349.44287109375,207.22891235351562,100.12708282470703,122.63169860839844
2021-10-07,411.2985534667969,352.6490173339844,210.4240264892578,99.72708129882812,121.3492660522461
2021-10-08,410.5484619140625,350.8905334472656,208.84060668945312,99.50965118408203,120.49994659423828
2021-10-11,407.576171875,348.1993103027344,207.6436004638672,99.26614379882812,120.1941909790039
2021-10-12,406.5729064941406,346.9848327636719,208.78407287597656,99.71836853027344,122.24949645996094
2021-10-13,408.03570556640625,349.7635192871094,209.77371215820312,99.90965270996094,123.43852996826172
2021-10-14,414.89910888671875,356.2049865722656,212.8839569091797,100.14444732666016,123.89715576171875
2021-10-15,418.0588073730469,358.44927978515625,212.2147674560547,99.64876556396484,123.17520904541016
2021-10-18,419.2966003417969,362.0538024902344,212.09225463867188,99.50965118408203,123.75277709960938
2021-10-19,422.53131103515625,364.7936706542969,212.8839569091797,99.15311431884766,122.04568481445312
2021-10-20,424.1909484863281,364.31756591796875,214.29771423339844,99.1096420288086,121.22185516357422
2021-10-21,425.2973327636719,366.54241943359375,214.84437561035156,98.84874725341797,121.07746124267578
2021-10-22,424.8565979003906,363.4626159667969,214.33543395996094,99.1009292602539,122.41090393066406
2021-10-25,427.1351013183594,367.1837158203125,216.37124633789062,99.22270202636719,122.22405242919922
2021-10-26,427.51947021484375,368.3398132324219,214.74070739746094,99.34443664550781,123.23470306396484
2021-10-27,425.62548828125,369.19482421875,210.7916259765625,99.90097045898438,125.47688293457031
2021-10-28,429.7322998046875,373.2947998046875,214.9951934814453,99.64013671875,125.05221557617188
2021-10-29,430.6042785644531,375.13104248046875,214.93861389160156,99.68357849121094,125.43438720703125
2021-11-01,431.34503173828125,376.4134826660156,220.50888061523438,99.67574310302734,124.53130340576172
2021-11-02,433.0889892578125,377.98748779296875,220.97068786621094,99.91939544677734,125.08403015136719
2021-11-03,435.7330322265625,382.0000305175781,224.91976928710938,99.60609436035156,123.79145050048828
2021-11-04,437.78643798828125,386.896728515625,224.83493041992188,100.14566040039062,125.0925064086914
2021-11-05,439.3053894042969,387.265869140625,227.90753173828125,100.69386291503906,126.96339416503906
